1	1	0.4532	0.70468	0.56146
1	2	0.41825	0.71229	0.57677
1	3	0.48189	0.67548	0.55284
1	4	0.49747	0.63503	0.57383
1	5	0.50929	0.6433	0.55264
1	6	0.55562	0.61881	0.54149
1	7	0.56005	0.63436	0.53246
1	8	0.45544	0.66819	0.58906
1	9	0.39985	0.68672	0.61448
1	10	0.38312	0.68343	0.63471
1	11	0.39347	0.71848	0.59626
1	12	0.37418	0.69758	0.62067
1	13	0.41017	0.71666	0.57485
1	14	0.39193	0.72765	0.5862
1	15	0.39571	0.73898	0.57387
1	16	0.43462	0.70994	0.56618
1	17	0.50892	0.70088	0.51748
1	18	0.52719	0.69732	0.50891
1	19	0.58268	0.67873	0.47302
1	20	0.62663	0.64486	0.46581
1	21	0.60311	0.64327	0.49026
1	22	0.48554	0.682	0.55465
1	23	0.51502	0.70029	0.51591
1	24	0.52282	0.68766	0.52541
2	1	0.40387	0.65777	0.63211
2	2	0.37715	0.6603	0.64891
2	3	0.4597	0.61497	0.61785
2	4	0.46477	0.60943	0.62301
2	5	0.49847	0.6369	0.57274
2	6	0.58763	0.60421	0.5309
2	7	0.58358	0.62614	0.51998
2	8	0.46091	0.67426	0.57966
2	9	0.40285	0.69705	0.60259
2	10	0.39266	0.68567	0.62009
2	11	0.38985	0.74063	0.57733
2	12	0.36946	0.73131	0.59747
2	13	0.40362	0.72732	0.57082
2	14	0.38357	0.72348	0.59789
2	15	0.36731	0.73408	0.60574
2	16	0.3845	0.6981	0.62053
2	17	0.45807	0.67048	0.58233
2	18	0.4774	0.67904	0.56031
2	19	0.52187	0.67021	0.52122
2	20	0.55378	0.63269	0.52129
2	21	0.53159	0.61902	0.55292
2	22	0.41327	0.66421	0.61562
2	23	0.46009	0.6541	0.58596
2	24	0.46694	0.63604	0.60092
3	1	0.35481	0.65982	0.66344
3	2	0.35147	0.6571	0.66759
3	3	0.4403	0.61882	0.62882
3	4	0.44845	0.64066	0.6151
3	5	0.49093	0.67834	0.55222
3	6	0.61709	0.65649	0.47221
3	7	0.62807	0.67702	0.44868
3	8	0.49964	0.72977	0.50708
3	9	0.43439	0.75084	0.53387
3	10	0.43833	0.72345	0.5497
3	11	0.41741	0.77168	0.52872
3	12	0.40706	0.759	0.54704
3	13	0.44675	0.73964	0.52874
3	14	0.44872	0.72654	0.54705
3	15	0.41858	0.73503	0.5703
3	16	0.41773	0.69458	0.60226
3	17	0.47134	0.66402	0.58018
3	18	0.48292	0.68729	0.5522
3	19	0.49698	0.68743	0.52806
3	20	0.52026	0.65037	0.53053
3	21	0.48517	0.63898	0.56826
3	22	0.37171	0.67749	0.63209
3	23	0.40992	0.64109	0.62658
3	24	0.40583	0.62893	0.6462
4	1	0.36259	0.71496	0.6217
4	2	0.35064	0.69609	0.64102
4	3	0.42688	0.66248	0.6098
4	4	0.44416	0.69789	0.57941
4	5	0.49826	0.72202	0.51698
4	6	0.6295	0.69522	0.43836
4	7	0.67415	0.71232	0.39459
4	8	0.58333	0.7607	0.42491
4	9	0.52235	0.78282	0.44417
4	10	0.53788	0.74917	0.45302
4	11	0.48055	0.78479	0.46781
4	12	0.44602	0.77541	0.50022
4	13	0.46971	0.75753	0.49532
4	14	0.47789	0.73946	0.51379
4	15	0.44844	0.7475	0.53911
4	16	0.47645	0.71446	0.545
4	17	0.52001	0.7032	0.52009
4	18	0.52778	0.73196	0.49273
4	19	0.5261	0.72179	0.48851
4	20	0.55544	0.68924	0.48539
4	21	0.52238	0.7103	0.50004
4	22	0.43565	0.72158	0.55874
4	23	0.44988	0.66035	0.58783
4	24	0.42498	0.67477	0.60501
5	1	0.45415	0.71682	0.55669
5	2	0.43762	0.6703	0.59698
5	3	0.51271	0.62718	0.57249
5	4	0.52557	0.67825	0.53475
5	5	0.56751	0.68486	0.49616
5	6	0.67057	0.65365	0.43703
5	7	0.70368	0.67221	0.40054
5	8	0.61732	0.72004	0.4286
5	9	0.55475	0.74421	0.44588
5	10	0.56127	0.71152	0.45847
5	11	0.48467	0.74358	0.49122
5	12	0.44667	0.748	0.51562
5	13	0.47508	0.73948	0.50128
5	14	0.48123	0.71851	0.52127
5	15	0.43481	0.7299	0.55779
5	16	0.47366	0.71704	0.54228
5	17	0.47991	0.7389	0.5261
5	18	0.47456	0.77085	0.50767
5	19	0.48519	0.76098	0.5
5	20	0.55756	0.74046	0.45856
5	21	0.55934	0.75813	0.44978
5	22	0.52056	0.73645	0.49284
5	23	0.54064	0.65565	0.52953
5	24	0.51585	0.68254	0.53442
6	1	0.57441	0.70365	0.47064
6	2	0.56026	0.63708	0.52158
6	3	0.59771	0.58895	0.53046
6	4	0.6031	0.6477	0.49327
6	5	0.59485	0.66442	0.48393
6	6	0.62413	0.66428	0.45533
6	7	0.6297	0.69362	0.43133
6	8	0.54024	0.72267	0.4736
6	9	0.50143	0.74384	0.4762
6	10	0.51856	0.71133	0.48459
6	11	0.47541	0.71423	0.51834
6	12	0.46855	0.71179	0.52625
6	13	0.52403	0.71471	0.48338
6	14	0.52833	0.68737	0.50831
6	15	0.48422	0.68097	0.55399
6	16	0.52066	0.66578	0.53817
6	17	0.47624	0.67886	0.56587
6	18	0.43947	0.70725	0.57361
6	19	0.46185	0.70438	0.55544
6	20	0.54032	0.70177	0.4988
6	21	0.57012	0.74476	0.45144
6	22	0.59584	0.75781	0.42043
6	23	0.61536	0.67968	0.45511
6	24	0.61306	0.68405	0.45606
7	1	0.63505	0.72949	0.40868
7	2	0.59424	0.6807	0.46459
7	3	0.62038	0.62103	0.48776
7	4	0.64489	0.65701	0.44975
7	5	0.61061	0.65415	0.47156
7	6	0.59171	0.66677	0.47245
7	7	0.59525	0.67787	0.4663
7	8	0.51224	0.69476	0.51573
7	9	0.45514	0.71914	0.53178
7	10	0.45858	0.69476	0.54694
7	11	0.42243	0.67488	0.5941
7	12	0.41603	0.67174	0.60135
7	13	0.46859	0.67879	0.55638
7	14	0.49662	0.63097	0.57405
7	15	0.5011	0.61414	0.58811
7	16	0.56366	0.6092	0.54343
7	17	0.53799	0.63621	0.54873
7	18	0.51484	0.66895	0.54447
7	19	0.52442	0.68177	0.52747
7	20	0.61312	0.66911	0.46916
7	21	0.65344	0.69955	0.42127
7	22	0.69022	0.71479	0.38029
7	23	0.68893	0.66146	0.41449
7	24	0.68903	0.68348	0.40178
8	1	0.65595	0.75525	0.3772
8	2	0.60494	0.72335	0.42849
8	3	0.63477	0.66531	0.44424
8	4	0.66498	0.68227	0.41394
8	5	0.60887	0.66355	0.46266
8	6	0.58738	0.67093	0.47168
8	7	0.59577	0.66818	0.47399
8	8	0.52558	0.66621	0.52983
8	9	0.45958	0.66918	0.57051
8	10	0.43498	0.65803	0.59849
8	11	0.3878	0.63184	0.6574
8	12	0.36795	0.62987	0.67321
8	13	0.40535	0.6427	0.63448
8	14	0.42876	0.62242	0.63164
8	15	0.45165	0.62148	0.6179
8	16	0.50079	0.64813	0.56079
8	17	0.48931	0.67952	0.55146
8	18	0.48496	0.69774	0.54518
8	19	0.49088	0.70196	0.54185
8	20	0.57594	0.68625	0.48958
8	21	0.62901	0.69806	0.44409
8	22	0.66335	0.71799	0.403
8	23	0.67079	0.6994	0.40801
8	24	0.70432	0.71615	0.37122
9	1	0.69028	0.6926	0.38921
9	2	0.66008	0.66411	0.42764
9	3	0.70141	0.60083	0.43745
9	4	0.7104	0.61843	0.42278
9	5	0.62875	0.60694	0.48775
9	6	0.58688	0.62518	0.50364
9	7	0.58351	0.61127	0.51863
9	8	0.51898	0.61296	0.56892
9	9	0.46371	0.59589	0.61854
9	10	0.42158	0.58734	0.65871
9	11	0.39903	0.57392	0.69197
9	12	0.40305	0.5912	0.67964
9	13	0.44247	0.60094	0.63882
9	14	0.45473	0.6089	0.61973
9	15	0.46984	0.61458	0.60554
9	16	0.45393	0.6326	0.60278
9	17	0.41962	0.65504	0.61225
9	18	0.41445	0.66672	0.61329
9	19	0.4161	0.67102	0.61828
9	20	0.48825	0.65888	0.57099
9	21	0.56975	0.66227	0.50525
9	22	0.6056	0.68075	0.46632
9	23	0.63275	0.68064	0.44397
9	24	0.70538	0.67501	0.39056
10	1	0.65015	0.68424	0.42026
10	2	0.61354	0.65753	0.46548
10	3	0.6616	0.59409	0.46837
10	4	0.66039	0.61266	0.45692
10	5	0.57893	0.60383	0.52003
10	6	0.54831	0.63031	0.52281
10	7	0.54383	0.62669	0.53161
10	8	0.48797	0.64315	0.56692
10	9	0.45031	0.61724	0.61619
10	10	0.39074	0.60637	0.67379
10	11	0.38038	0.6015	0.69279
10	12	0.41603	0.62202	0.65303
10	13	0.46375	0.61261	0.61517
10	14	0.48633	0.6031	0.59635
10	15	0.5273	0.59866	0.56841
10	16	0.49757	0.60805	0.58072
10	17	0.46613	0.61876	0.59381
10	18	0.46699	0.62464	0.59581
10	19	0.45354	0.64463	0.60314
10	20	0.48915	0.64121	0.57519
10	21	0.56624	0.63924	0.51463
10	22	0.58742	0.64847	0.49544
10	23	0.58743	0.67228	0.47623
10	24	0.65971	0.6759	0.41636
11	1	0.62744	0.69001	0.43683
11	2	0.56507	0.67405	0.49391
11	3	0.62823	0.62707	0.4719
11	4	0.62526	0.63396	0.46719
11	5	0.56105	0.60008	0.53574
11	6	0.57498	0.57149	0.54339
11	7	0.57877	0.57043	0.54587
11	8	0.53411	0.62539	0.55013
11	9	0.53262	0.61933	0.56348
11	10	0.4926	0.60804	0.60622
11	11	0.45517	0.64564	0.61539
11	12	0.47738	0.6863	0.56899
11	13	0.47984	0.66231	0.56995
11	14	0.48076	0.63427	0.57772
11	15	0.51849	0.64803	0.53896
11	16	0.48922	0.67087	0.53909
11	17	0.4762	0.67813	0.53678
11	18	0.50819	0.66766	0.52797
11	19	0.51479	0.69002	0.51881
11	20	0.53636	0.67199	0.51029
11	21	0.62188	0.63009	0.4739
11	22	0.63758	0.58902	0.49851
11	23	0.60991	0.61954	0.49612
11	24	0.65538	0.65982	0.43181
12	1	0.63732	0.62836	0.46898
12	2	0.61135	0.61405	0.50166
12	3	0.6985	0.63236	0.42254
12	4	0.66818	0.66691	0.41939
12	5	0.60435	0.65315	0.47495
12	6	0.64751	0.58021	0.49033
12	7	0.6497	0.58588	0.48804
12	8	0.60328	0.62056	0.50293
12	9	0.63559	0.5983	0.50005
12	10	0.61637	0.5715	0.53658
12	11	0.55366	0.6353	0.54641
12	12	0.55157	0.69172	0.50767
12	13	0.51312	0.68985	0.52025
12	14	0.4763	0.69114	0.53665
12	15	0.4951	0.7271	0.49756
12	16	0.45752	0.75752	0.49775
12	17	0.43384	0.77492	0.49305
12	18	0.47334	0.76426	0.47979
12	19	0.50259	0.76803	0.46566
12	20	0.49651	0.76031	0.46927
12	21	0.56952	0.70879	0.44947
12	22	0.59291	0.62202	0.50481
12	23	0.57747	0.62924	0.50945
12	24	0.62198	0.6414	0.46471
13	1	0.65209	0.61702	0.46204
13	2	0.64009	0.59548	0.4897
13	3	0.71754	0.64525	0.39999
13	4	0.68923	0.69773	0.38535
13	5	0.63988	0.71902	0.4075
13	6	0.67165	0.6572	0.42326
13	7	0.66246	0.65824	0.42986
13	8	0.60998	0.68986	0.44593
13	9	0.64335	0.65868	0.44515
13	10	0.64797	0.60426	0.48212
13	11	0.59927	0.65169	0.492
13	12	0.59406	0.70475	0.45887
13	13	0.55555	0.7029	0.47387
13	14	0.5241	0.68621	0.50203
13	15	0.54541	0.72229	0.4634
13	16	0.5066	0.76046	0.46126
13	17	0.48629	0.78097	0.45355
13	18	0.53565	0.76778	0.43444
13	19	0.55987	0.78118	0.41322
13	20	0.53419	0.79577	0.41432
13	21	0.59331	0.75479	0.39752
13	22	0.6195	0.66343	0.4514
13	23	0.59887	0.6674	0.46194
13	24	0.61662	0.6722	0.44332
14	1	0.64517	0.6618	0.4322
14	2	0.63134	0.63385	0.46368
14	3	0.67788	0.69289	0.39425
14	4	0.66449	0.74481	0.37091
14	5	0.64242	0.75406	0.38224
14	6	0.66432	0.69456	0.40412
14	7	0.63554	0.71891	0.40962
14	8	0.58623	0.76864	0.40909
14	9	0.59338	0.74577	0.42074
14	10	0.58248	0.69158	0.46867
14	11	0.5444	0.71663	0.48411
14	12	0.54418	0.73187	0.4728
14	13	0.51606	0.71352	0.49445
14	14	0.50986	0.66362	0.52843
14	15	0.56845	0.69442	0.46627
14	16	0.55091	0.75541	0.43361
14	17	0.53492	0.78422	0.41965
14	18	0.59641	0.7622	0.39656
14	19	0.62309	0.76572	0.3764
14	20	0.57738	0.79087	0.38503
14	21	0.61868	0.74567	0.38589
14	22	0.65736	0.65371	0.42664
14	23	0.63589	0.66828	0.42985
14	24	0.61292	0.72325	0.4086
15	1	0.72728	0.51786	0.46463
15	2	0.68049	0.53009	0.49788
15	3	0.69061	0.66242	0.41032
15	4	0.68642	0.71891	0.38154
15	5	0.65482	0.73144	0.39894
15	6	0.66622	0.69138	0.41568
15	7	0.66504	0.73988	0.38218
15	8	0.63573	0.7837	0.36997
15	9	0.62032	0.76866	0.38814
15	10	0.60316	0.72035	0.43454
15	11	0.56146	0.7286	0.46273
15	12	0.51775	0.7155	0.50493
15	13	0.45698	0.69768	0.5542
15	14	0.44046	0.6531	0.59491
15	15	0.50509	0.68549	0.52635
15	16	0.51739	0.76366	0.46001
15	17	0.52657	0.80968	0.41798
15	18	0.5915	0.79144	0.38796
15	19	0.62485	0.78479	0.36608
15	20	0.58469	0.80504	0.37365
15	21	0.62411	0.73864	0.38923
15	22	0.67874	0.59964	0.44311
15	23	0.68955	0.57567	0.44777
15	24	0.68253	0.61025	0.43102
16	1	0.72582	0.48889	0.48677
16	2	0.67631	0.51082	0.51913
16	3	0.68828	0.63644	0.43427
16	4	0.65451	0.70546	0.41862
16	5	0.59072	0.71852	0.45814
16	6	0.57765	0.71347	0.47135
16	7	0.59089	0.75953	0.42381
16	8	0.55297	0.77844	0.43151
16	9	0.52527	0.76279	0.4558
16	10	0.52422	0.72716	0.4818
16	11	0.51769	0.71809	0.49536
16	12	0.47114	0.68518	0.55886
16	13	0.43821	0.68185	0.58559
16	14	0.45048	0.65015	0.59962
16	15	0.52016	0.66431	0.53969
16	16	0.52552	0.73692	0.48494
16	17	0.54854	0.80023	0.4217
16	18	0.60708	0.79229	0.38539
16	19	0.63813	0.78283	0.36422
16	20	0.59722	0.8073	0.36809
16	21	0.61344	0.74446	0.39365
16	22	0.64352	0.59981	0.46417
16	23	0.67519	0.55095	0.47117
16	24	0.69084	0.58111	0.4455
17	1	0.68177	0.5531	0.47386
17	2	0.62304	0.56132	0.51715
17	3	0.64894	0.64149	0.45227
17	4	0.63189	0.69245	0.43569
17	5	0.57588	0.71073	0.46636
17	6	0.5489	0.72621	0.48065
17	7	0.55763	0.77013	0.43935
17	8	0.48152	0.80005	0.46442
17	9	0.42889	0.81402	0.4851
17	10	0.44293	0.79624	0.48897
17	11	0.4694	0.76664	0.49184
17	12	0.44942	0.72115	0.54441
17	13	0.47925	0.69572	0.5497
17	14	0.5221	0.64293	0.56201
17	15	0.58949	0.62577	0.52372
17	16	0.57435	0.69177	0.49269
17	17	0.59393	0.75872	0.43377
17	18	0.6152	0.74175	0.4249
17	19	0.65183	0.72865	0.39728
17	20	0.6211	0.76236	0.38924
17	21	0.6348	0.72252	0.39884
17	22	0.64852	0.62442	0.44598
17	23	0.67871	0.59346	0.44227
17	24	0.68919	0.62499	0.42051
18	1	0.72829	0.56798	0.43135
18	2	0.66492	0.5581	0.48909
18	3	0.67905	0.5795	0.46933
18	4	0.6526	0.60153	0.47714
18	5	0.59064	0.62885	0.50719
18	6	0.55052	0.65537	0.52407
18	7	0.55852	0.70931	0.47537
18	8	0.48347	0.74509	0.49875
18	9	0.42382	0.80127	0.49695
18	10	0.44323	0.80906	0.47978
18	11	0.46611	0.79105	0.47704
18	12	0.45687	0.74922	0.51858
18	13	0.47846	0.7474	0.51399
18	14	0.50752	0.66904	0.55613
18	15	0.54866	0.6158	0.55906
18	16	0.48118	0.65852	0.58196
18	17	0.48822	0.72169	0.53615
18	18	0.49274	0.69959	0.54164
18	19	0.55471	0.70539	0.48215
18	20	0.55704	0.73154	0.46004
18	21	0.6278	0.71005	0.41541
